kibera	4.2904204094	1
mpira	4.2865213625	1
mrembo	4.2290609547	1
wazi	4.20932127233	0
am	4.19892864615	1
tuu	4.16008188672	0
exe	4.13659735190001	0
yatima	4.0744853975	1
iwe	4.06287300377	1
wanyama	4.06151832451	1
ijayo	4.0580380264	1
him	4.04375611978001	1
ilibidi	4.032039567	1
mbunge	4.02807089642	1
mafunzo	4.00683027743	1
katikati	4.002995577	1
nya	3.99363423594	0
mwanasheria	3.9629717636	1
ke	3.94395905739	0
sexy	3.93551178162	0
kingine	3.92440064594	1
hisabati	3.8935371879	1
eti	3.88933173825	0
has	3.87708650854	1
kikuu	3.8076313691	1
tunajaribu	3.8061400867	1
mkoa	3.77928496998	1
kusaidiana	3.769918344	1
hueleweki	3.7217153993	1
kipengele	3.7117965032	0
jikoni	3.7101344141	1
nimeshukuru	3.7069710696	1
kina	3.69221085066	0
uh	3.68406707523	0
mtazamo	3.6717246325	1
kujiburudisha	3.659336	1
lang	3.63150841219	0
nikaanza	3.61780294795	1
akienda	3.608348036	1
di	3.59135546732	0
warudi	3.5901638373	1
unakuwa	3.58745225826	1
nimepotea	3.5869609181	1
tume	3.5843104139	1
online	3.5583847296	1
wakubwa	3.5506731186	1
kueleza	3.5474480062	1
ang	3.53603919924999	0
since	3.53304992161	1
se	3.52670235087	0
safi	3.50651657832	1
amepona	3.5009448697	1
ndogondogo	3.4958665389	0
nimesomea	3.4784675944	1
kuelewa	3.45996171811	1
kuolewa	3.43750971397	1
nimepanga	3.43615226344	1
kipindi	3.43318613032	1
mafanikio	3.4323591304	1
kikundi	3.4106223368	1
where	3.40823673584	1
mie	3.3875427302	1
hasara	3.3749784674	1
unieleze	3.3725414979	1
ii	3.34488466963	0
unaendeleaje	3.3425272811	1
us	3.33141266762001	0
unajaribu	3.3268369382	1
akilia	3.3250873102	1
engine	3.32011642414	0
mwilini	3.3189192017	0
marekani	3.30449484614	0
must	3.30417575466999	0
vita	3.2949542312	1
kufungulia	3.2921223736	1
kauli	3.2890908656	0
halisi	3.28419096379	0
hatari	3.27917412189	0
nakupenda	3.2693342934	1
kushughulikia	3.2639722295	1
najipanga	3.2533495236	1
njema	3.2532043531	1
matokeo	3.2513078904	1
awali	3.24324418528	1
swahili	3.22686001935	0
nimerudi	3.2227626926	1
majambazi	3.22207023	1
potelea	3.2111516258	1
kutokana	3.19125072162	0
kumenyesha	3.1789434106	1
wazee	3.15160605778	1
mashine	3.14931347584	1
kuomba	3.13613465414	1
into	3.13420413667	0
vigumu	3.1340018769	1
imenibidi	3.098637887	1
angalia	3.0781613339	1
akipata	3.0766777695	1
wikiendi	3.0708639092	0
po	3.06504955690999	0
kejeli	3.0644580248	0
hukumu	3.04749482177	0
huongei	3.0341310644	1
kilikuwa	3.03049696499	0
walirudi	3.0225443441	1
nimeshika	3.0157971647	1
your	3.01126759607	1
maina	3.01057622506	1
kusukuma	3.0099411393	1
kumbukumbu	3.0053056915	1
amekasirika	3.001988447	1
ingewezekana	3	1
ninyi	2.99929723831	0
uzuri	2.9966333511	1
ukishajua	2.9895195528	1
mitano	2.9891185158	1
madhara	2.97745052841	0
umri	2.97554593345	1
nikarudi	2.9609111824	1
upo	2.95610479541	0
utangazaji	2.925311654	1
ekari	2.9220456381	1
wasifu	2.9034382194	1
kalau	2.90241726599	0
popote	2.8980371743	1
alikupigia	2.866919046	1
kujisaidia	2.8661818222	1
kusomesha	2.863664194	1
yamebadilika	2.85629524	0
kupasuka	2.851204646	1
itafanya	2.8481576822	1
naman	2.8356729832	0
ikatike	2.8312436466	1
only	2.82884457687	1
wakulima	2.827209689	1
inachukua	2.8226014083	1
tashwishi	2.81649963	1
wanahitaji	2.8058897757	1
maslahi	2.8013014108	0
lady	2.79149962796	0
nipo	2.7894897039	0
punde	2.7835298221	1
kupigiwa	2.7666628729	1
lile	2.76504377403	1
kinaweza	2.7649934838	1
walisikia	2.7624771332	1
nitachelewa	2.760624522	1
mo	2.75824686597	0
sha	2.75681387784	0
atafanya	2.7560689015	1
naingia	2.74871856652	1
mjukuu	2.7484664501	1
tv	2.74431329272	0
wanachama	2.7442445009	1
aliwatoa	2.74424243078	1
para	2.7265659751	0
zinaenda	2.7242171925	1
kikubwa	2.72369078568	1
nawatumia	2.7217559604	1
zozote	2.70849397306	1
utani	2.70332160571	0
new	2.69917673677	0
maandishi	2.6968274216	0
anasubiri	2.6957260674	1
usoni	2.68606653961	1
misingi	2.68461276725	0
wikendi	2.683565006	0
kuendesha	2.67934515348	1
soma	2.67850653778	1
penzi	2.6763224204	1
taifa	2.67303960446	1
uliopita	2.65856095263	1
kwasababu	2.63767422617	0
nimeandika	2.6376344475	1
wingi	2.63296165004	1
hindi	2.62867755344	0
chanzo	2.62735032446	0
ve	2.6258889239	0
wabaya	2.6249210668	0
asili	2.62344289929	0
ikiendelea	2.6221869452	1
had	2.62079531176	1
jeshi	2.6000404072	0
jen	2.59876416529	0
alijifunga	2.5946005076	1
nalo	2.5896015951	0
would	2.58673620519	0
kuelezea	2.5847384214	0
kristo	2.5793002889	1
natumia	2.5778625039	1
peleka	2.576601575	1
dia	2.56725341540999	0
hajamaliza	2.5628621206	1
kukuona	2.5591322503	0
nikujulishe	2.550462351	1
mti	2.54164253568	1
tukijua	2.5399185014	1
ufisadi	2.5336545628	1
tunafunga	2.53051982021	1
uchi	2.51740339021	1
kumwagilia	2.514607327	1
kienyeji	2.5098852045	1
ini	2.50498367949	0
tumuone	2.5037295997	1
mustafa	2.4973776213	1
mtumishi	2.49714636473	0
y	2.49680915363999	1
kupeana	2.49379808557	1
kuelekea	2.49372307639	1
kupatikana	2.4881726313	1
walichukuliwa	2.4832998852	1
lo	2.47585206057	0
dar	2.47436146871	1
eneo	2.47312346126	0
umekonda	2.4683341624	1
nimepewa	2.46631068697	1
anasomea	2.46410662314	1
vv	2.4536011567	0
utamu	2.45077342351	1
here	2.44894458492999	1
ulizia	2.4488079193	0
take	2.44841999105	0
kingereza	2.445773412	0
tofautitofauti	2.444532	0
kamati	2.43976917788	0
ishara	2.43443024892	0
imefanyika	2.4337872414	1
yanaitaji	2.4217282831	0
kikapu	2.40470737061	1
tumalize	2.403711907	1
tuzungumze	2.400633238	1
letu	2.3988945401	1
maeneo	2.3962243843	1
tuzungumzie	2.3952451401	1
love	2.38412918259	1
ndivyo	2.38396788032	1
nipigie	2.3768683363	1
mnafanya	2.3681157628	1
nifunge	2.3649532489	0
tungekuwa	2.3622508158	1
benki	2.36219812511	1
iliyopita	2.358013017	1
utaendelea	2.35606377137	1
matamshi	2.3531075013	1
mpenzi	2.35043549398	1
ha	2.34662391644	0
nilisema	2.3432104398	1
kulipwa	2.34296664536	1
ruai	2.3389075826	1
umeme	2.3324874136	1
usingizi	2.3309502981	1
wanakosa	2.32614129402	1
kaya	2.325504966	0
alikufa	2.3175140559	1
anakuwa	2.31539108206	1
suala	2.3120134645	0
wezi	2.30929042585	1
kuongeza	2.3090127945	1
karanga	2.30820315351	0
stesheni	2.30563251133	1
urembo	2.3004549292	1
atasemaje	2.290028384	0
uwalimu	2.288895189	0
kikiwete	2.2805918032	0
natamani	2.2762833314	1
kimori	2.2761227899	0
nikifanya	2.2752154562	1
muziki	2.27356357424	0
anampatia	2.2707869783	1
tungetumia	2.260508344	0
wapeleka	2.2602957874	0
laini	2.25061694239	1
naelekea	2.2503306674	1
akaongea	2.2499751501	1
mkewe	2.2477075816	0
napigiwa	2.2439450217	1
radio	2.2418164802	1
wakazi	2.24116919802	0
ushauri	2.2383450158	0
serekari	2.2364958609	0
jiwe	2.23493499527	0
ziada	2.2336106156	1
anapewa	2.226934907	1
yeye	2.22485619439	0
sharon	2.2247500261	1
kujali	2.21585325169	1
tuweze	2.2092419435	1
walifika	2.207090339	1
en	2.19984226645	0
again	2.19970073076	0
hisia	2.1950040026	0
ugumu	2.19435540988	0
nyota	2.18205567108	1
kinaitwa	2.17915755543	1
napeana	2.1727620873	0
kanyama	2.1715635486	1
kitengela	2.16660273867	1
mkufu	2.1603910407	1
wadada	2.1589140489	0
even	2.15807471235	1
lijalo	2.1472200336	1
majukumu	2.1467950072	1
umeshatoka	2.1453554889	1
mingine	2.13420130037	1
el	2.13358107256	0
mhe	2.12723074684	0
nilifurahia	2.125843106	1
da	2.12578956564999	0
mahakama	2.12144664664	1
waliambiwa	2.119353437	1
hadharani	2.1182819998	1
kifua	2.1153878226	1
utatafuta	2.115269066	1
mada	2.11286620777	0
unaangalia	2.1120398034	1
series	2.10600197297	0
jingine	2.09230850834	1
along	2.0888086025	0
over	2.0885533583	1
kuonana	2.087950193	1
nifanyaje	2.0873595168	0
majanja	2.086750004	0
saidia	2.0808952482	1
krismasi	2.08067134	1
unapeleka	2.0776324258	1
hujapata	2.0763612945	1
wanashiriki	2.0677244523	0
wizara	2.0630918743	0
kumuuliza	2.0610394814	1
kuambiwa	2.05799096784	1
sura	2.0540154236	1
wangari	2.0486677163	1
hazina	2.0402810159	1
upili	2.03662054953	1
japo	2.0355922057	1
wanapenda	2.03297323015	1
bajeti	2.03063319945	0
buat	2.03007234804	0
kua	2.02989913582	0
kibanda	2.0298950887	1
zikija	2.0253788147	1
shambani	2.0223405516	1
kutatuliwa	2.0212907255	1
p	2.02126742441	0
go	2.01890276373	1
magonjwa	2.0178201004	1
mwenzako	2.0168913054	1
than	2.0160165475	0
mavuno	2.0159646205	1
iii	2.01445900469	0
mugabe	2.013414535	1
kuwapa	2.0129440723	0
kumwacha	2.0118491534	0
anatuhimiza	2.01151552	1
kukosa	2.0113563845	1
ilianza	2.00789799678	1
nyamaza	2.0066318156	1
kibuye	2.0059892338	1
kuondoka	2.0032992989	0
mwenzake	2.00283844626	1
saya	2.00116117344	0
tanzania	1.99958768318	0
hoja	1.99814634037	1
kanifurahisha	1.998048	0
unanishangaza	1.997340607	1
alitabasamu	1.9961543898	1
lalla	1.9943151324	0
mwanadamu	1.9919861787	1
kufanikiwa	1.9919069495	1
ate	1.99173581178	0
aloha	1.9908880325	0
mamisi	1.9876279024	0
nikaipenda	1.986625055	1
kumtembelea	1.984165803	1
moto	1.98412983638	1
watumishi	1.980695728	0
atapona	1.9800555061	1
nilionyesha	1.977540488	1
tunaunga	1.9773503633	1
utakatifu	1.9761155996	1
wanasumbuliwa	1.9725404222	1
mgongo	1.9715177096	1
oo	1.969606795	0
hi	1.96946638586	0
kalo	1.96765802331	0
akanieleza	1.9621970806	1
lishe	1.9603822387	1
nitampeleka	1.959012413	1
ikauke	1.95711659362	0
kufatilia	1.955673321	0
ninunue	1.95145744826	1
tutafanyaje	1.949317056	1
nimekonda	1.93871235141	1
amedai	1.9371828776	0
majira	1.936884645	0
xxx	1.93562546472	0
wanasemaje	1.929965729	1
get	1.929893435	1
kutamka	1.9296536122	1
kujikaza	1.9277241173	1
machungu	1.9252733776	1
ulivyo	1.9251494041	0
hatujaonana	1.924445	1
tupatane	1.9241445458	1
tunamalizia	1.9234376613	1
kinahitajika	1.92154271	1
kumkalisha	1.9212868442	1
tulibadilisha	1.919196	0
nilishindwa	1.9191457764	1
wimbo	1.91697701359	0
siongei	1.9143532027	1
tumepewa	1.9137066687	1
image	1.91075935766	0
kudanganya	1.9106313655	1
taratibu	1.9094216468	1
mini	1.90666189457	0
karate	1.9027672675	1
mei	1.90252262369	0
niliangalia	1.8986288678	1
boma	1.89781822562	1
angependa	1.8941509356	1
nikaingia	1.8938399393	1
die	1.88671745554	0
kan	1.88467061543	0
anisaidie	1.8823596576	1
msukumo	1.8778889009	1
nahi	1.87662953019	0
kubebwa	1.8696414705	1
india	1.86852947566	0
k	1.86351828671	0
vikundi	1.8618370441	1
buruburu	1.86175352	1
sai	1.8578215688	0
sangat	1.85765270179	0
kupigania	1.857528403	1
nikimwambia	1.856557983	1
site	1.85454647084	1
mitaani	1.8544811047	0
wanatengeneza	1.854023547	1
amekudanganya	1.85371546	1
luanda	1.8525442882	1
mnaona	1.84650647468	1
furahisha	1.8459097051	1
akaona	1.84275179696	1
mkutane	1.8415886873	1
mm	1.8398867891	0
kijiji	1.83912933036	1
tukio	1.83855901838	1
kujiuliza	1.83717565824	0
akiniuliza	1.833713549	1
waswahili	1.8279677406	1
yes	1.826726711	1
ikija	1.8248079091	1
benefit	1.82332546776	1
tunavyoongea	1.822198318	1
ningeomba	1.82193145079	1
mabeste	1.8199971165	1
tak	1.81939411906	0
v	1.81826257785	0
now	1.81751795657	1
bangaiza	1.8169308	1
ukatoka	1.816796573	1
aliingia	1.8166586138	1
karama	1.8111685777	0
shughulikia	1.8099314528	0
ujuzi	1.80925723804	1
re	1.80797888394	0
kujifanya	1.806594548	1
kufundisha	1.8054008778	1
side	1.80222021171	1
wanao	1.80172471737	0
kiwe	1.79951623276	0
tukasema	1.7990278308	1
te	1.79018813676	0
anahitaji	1.788028793	1
ito	1.78698571861	0
life	1.7857564139	1
ushahidi	1.7798562684	0
amefanikiwa	1.7797280161	1
nikushukuru	1.7796572931	0
unafungua	1.77948179859	1
mavazi	1.77688096729	1
aisha	1.7762358609	0
tunakaribia	1.7753999077	1
isitoshe	1.7745325271	1
sikuelewa	1.7728953629	1
ahhh	1.76701318228	0
nisaidie	1.7643759495	1
kujifundisha	1.7633970198	1
hakuniambia	1.763290975	1
weusi	1.76269301004	0
upon	1.76249765714	1
unahitaji	1.76227091962	1
kujibu	1.7596444508	1
iliyo	1.75931674013	0
kujigamba	1.7577129006	1
waliamua	1.7576236846	1
masamba	1.7566719048	0
omba	1.7532014478	1
nitasema	1.7512904607	1
kalenda	1.74961906257	0
sea	1.74636048998	0
set	1.74623900266	0
wanaongea	1.745085747	1
mkulima	1.7446423319	1
nitampata	1.7434232359	1
ulisikia	1.7428438324	1
walijaribu	1.7414678724	1
shetani	1.74136220659	0
wanaingia	1.7406030142	1
maximum	1.73755798978	0
unaowakabili	1.736187	0
ano	1.73508544188	0
abiria	1.7301081334	1
inatosha	1.7293187359	1
alikujua	1.7283614207	1
hakukubali	1.72786759	1
hadithi	1.7272990218	1
akianza	1.7250832001	0
yet	1.72394131238	0
wajibu	1.7232392126	1
tukarudi	1.722552987	1
alijuaje	1.721865106	1
anakufuru	1.7202910898	0
kunisaidia	1.7150642459	0
ameshajua	1.7149821654	0
waone	1.7147675793	1
background	1.7111516218	1
siya	1.70853974257	0
title	1.7076952459	0
taarifa	1.70180763522	0
white	1.70089109032	0
tembea	1.6995390731	1
muranga	1.6975854461	0
maelezo	1.6919772159	0
nk	1.69175952892	0
al	1.69090654799	0
ll	1.69076727587	0
nilimtafuta	1.6900523608	1
mam	1.68928824956	0
vitendo	1.688260445	0
ukawa	1.68237133673	0
mji	1.68210254121	0
nilipojaribu	1.679709651	1
inawezekana	1.67702500488	0
kijamii	1.6764586897	1
mga	1.67620480616	0
wapunguze	1.676128027	0
zana	1.67512810023	0
nimempata	1.6750261561	1
uzima	1.6748404726	0
wanatoa	1.6740609147	1
madam	1.67211497305	1
tumbo	1.67210399128	1
ukikata	1.6673900955	1
wakae	1.662203168	1
kuisha	1.6621811862	1
walau	1.66079415825	0
niliamini	1.6601829547	0
wanafundishwa	1.66016619861	1
alichukuliwa	1.655567141	1
tunawategemea	1.655281	1
c	1.64956582792	0
aa	1.64955609636	0
sex	1.64635562772	0
akawa	1.6460167171	1
kutimiza	1.6456257602	1
kuwasilisha	1.6453865339	0
ho	1.64499737565	0
ananitumia	1.640658414	1
lilikuwa	1.63800391002	0
ulioleta	1.6379228907	0
mkenya	1.6375942643	0
tunaangalia	1.6375530856	1
naombeni	1.6371297393	0
atachukua	1.636733944	1
gavana	1.6342975579	0
tutaweza	1.63376947959	1
nd	1.63330986097	0
akubali	1.6331943827	0
presha	1.63168201767	0
asema	1.63098574471	0
metropolitan	1.62826292	1
kukua	1.62818646246	0
umekumbuka	1.624534364	0
mereka	1.6235356182	0
meru	1.6234220123	1
tea	1.62285913182	0
selesai	1.6218270171	0
mliambiwa	1.61901838	1
upendo	1.6177151188	1
under	1.61591685698	1
milioni	1.61400596145	1
mkitoka	1.612949963	1
maseneta	1.6115678765	0
kukiwa	1.60833352466	1
help	1.6073945689	0
huendana	1.6036378882	0
alibadilika	1.600762	1
muongo	1.59456464864	1
wafanya	1.59387632538	0
kuongezeka	1.592040965	0
un	1.59152672617	0
mbeya	1.59100326716	0
dadake	1.58826912405	1
ielekee	1.5861430945	0
kununulia	1.585757615	0
aliyekuwa	1.5857130507	1
com	1.58564296535	0
ekonomi	1.58544	0
nilicheka	1.5847470111	0
ukiniona	1.58429629646	1
kukujali	1.5833311307	1
men	1.58057162545	0
kukasirika	1.5803118109	1
itasaidia	1.578687507	1
shirika	1.57781660269	1
inawasaidia	1.57742585	1
ou	1.57709308972	0
mu	1.5754154502	0
wataanza	1.57369848824	1
atabaki	1.5732688011	1
ai	1.57250646301	0
tunacheza	1.5720499697	1
fresh	1.569718201	1
nang	1.56935932066	0
unatengeneza	1.5689883968	1
area	1.56393546373	1
tanga	1.56080885527	0
uchunguzi	1.5604431969	1
niliacha	1.5583651568	0
mkoani	1.5568183219	0
nilisoma	1.5560741375	1
kuvunja	1.55603315156	1
owe	1.55542702425	0
media	1.55536809385	0
amebadilika	1.5544431479	1
nasa	1.5534105192	0
xi	1.55335449451	0
ay	1.5511375906	0
kipya	1.55098964422	1
umefikia	1.54973856214	1
kwingine	1.5487928603	1
sitafanya	1.5473447728	1
juzijuzi	1.540652305	0
nikawa	1.5400787625	1
tutazungumzia	1.53923829	1
mojamoja	1.5371143652	0
kami	1.53478346531	0
tangawizi	1.5345288622	1
ilisema	1.5331105014	0
about	1.532423804	1
mwezangu	1.5308827894	0
data	1.53002332399	0
mno	1.52453003636	0
item	1.52331756138	0
sushi	1.52272709284	0
uoshe	1.51980341596	1
kumwagia	1.517672134	0
kuungana	1.5169015714	0
ukisha	1.51653036341	1
secretary	1.5140698075	1
mashuleni	1.5132782908	0
mas	1.51209662904	0
around	1.51136890991	1
ujana	1.508216708	1
turudi	1.5048663508	1
wamesema	1.50377958267	1
madaktari	1.4997934117	1
state	1.49885384561	0
aendelee	1.49841378896	1
huweza	1.4982692234	0
mangapi	1.49468111761	1
kiti	1.49333024301	1
kugombana	1.4925533366	1
tp	1.49235909235	0
nikampata	1.48916841168	1
imekumbwa	1.4870786385	0
acha	1.48359740611	0
kujiandaa	1.4829986684	1
janga	1.482806134	1
majeshi	1.4824851124	0
mbinu	1.4822372487	0
lao	1.48209313193	1
anapigiwa	1.480397199	0
nitumie	1.4792701465	1
nie	1.47883708996	0
fish	1.47859840533	0
tumetoka	1.476149977	1
hatukupata	1.474532225	1
kuongelea	1.47443938999	0
matatizo	1.4737695236	1
l	1.47342885126	0
sikiliza	1.473138207	0
kuwaletea	1.472807981	0
dari	1.47236075351	0
aniambie	1.4715177519	1
nine	1.47125645894	0
unachukulia	1.4711057903	1
usa	1.470813552	0
wananunua	1.4700642833	1
giza	1.4695100579	1
pakawa	1.46924201954	0
sijakuelewa	1.4676747	1
nitaziweka	1.4660984843	0
misuli	1.46492564967	0
ahadi	1.463725709	1
mmama	1.46311263728	0
hesabu	1.4630782269	1
d	1.46219104351	1
analala	1.4613571552	1
lalo	1.4610453597	0
kunaonyesha	1.460487874	0
smile	1.46021313936	0
nam	1.46000904102	0
tishio	1.4598043781	0
anak	1.45920938697	0
watashughulikiwa	1.45862746	0
ukiandika	1.4582361	1
tutoke	1.4561220643	1
wanapeleka	1.45420024492	1
kukata	1.4533814309	1
mkataba	1.4524159231	0
polepole	1.4518578844	0
senang	1.4515055592	0
kuni	1.449787459	1
ataifanya	1.449333708	0
riziki	1.4487259955	1
mnaongea	1.44852077764	1
nitalifanya	1.4480270806	0
unajali	1.4472443914	1
charitable	1.4459827379	0
wananufaika	1.445805	1
raila	1.4456588231	1
f	1.44552654569	0
kat	1.44527505907	0
kuziona	1.4440912741	1
wastani	1.4440209481	0
nilijikuta	1.442321241	0
kushugulikia	1.441960587	0
sahihi	1.44067435449	0
ikinyesha	1.440667072	1
jami	1.4394809469	0
nampatia	1.438556103	1
kufikiria	1.4373357239	1
muona	1.4370357213	0
unielewe	1.4364913262	1
kahama	1.43608716471	0
kumuona	1.4358148727	0
wanaendesha	1.4351082175	1
ukaona	1.4334095397	1
unatia	1.43327607205	1
nimegusia	1.4318556533	0
mwenyekiti	1.4317824123	0
tayo	1.43030014788	0
nimetoa	1.42891364692	0
nieleze	1.4285529176	1
mwongo	1.4266738567	1
wakafa	1.4257970764	0
le	1.42464713603	0
kung	1.42448256527	0
magoti	1.4240343867	1
uzembe	1.4234353376	1
namalizia	1.4155015636	1
asiye	1.4145260851	0
kanga	1.4132118769	0
tukitumia	1.413047171	1
serekali	1.4118039423	0
toko	1.41087061482	0
kutokuwa	1.4095457242	0
kemia	1.4090758325	1
hatima	1.4075781084	0
kau	1.4069095379	0
exile	1.4054326058	0
msiba	1.4015785371	1
tuliona	1.3976358052	0
akifanya	1.3976167587	1
such	1.3972474263	0
anarekodi	1.396497659	0
anipatie	1.3956420948	1
alikiambia	1.395598221	0
nikapigiwa	1.394679933	0
paka	1.39455266999	0
tingatinga	1.393326061	1
nikakata	1.3932650858	1
kujiunga	1.39252268097	1
nikimuona	1.3919501182	0
mwiki	1.3902415341	1
nike	1.3889547425	1
wasomi	1.3854569456	0
husika	1.3832913033	0
hati	1.38276516086	0
fani	1.38227521592	0
akapelekwa	1.3805391359	1
sikumwambia	1.379455701	1
studio	1.37886223853	1
mbinguni	1.3776282273	0
iyo	1.37748330888	0
alihama	1.3758161324	1
hatukuwa	1.3732460998	1
kushindwa	1.3732220069	0
baadae	1.3722458926	0
atakwambia	1.37153187	1
xiaomi	1.3714133973	0
mshindi	1.37099083746	0
tufunge	1.3692523478	0
machozi	1.3674312287	1
nikisikia	1.3674107386	1
zijazo	1.3670286414	1
itumia	1.36363414276	1
akicheka	1.3588470769	0
afya	1.35845580259	1
mgumu	1.35671908047	0
natembea	1.3552853506	1
kikwete	1.3548897934	0
ametoa	1.35398994282	1
amezoea	1.3524906509	1
arsenali	1.35025493913	0
kisima	1.3500796308	1
music	1.35003592139	0
selembe	1.349994348	0
dhana	1.3485848039	1
kuongezea	1.34823918356	1
baaton	1.3470067036	0
inayo	1.3454969865	1
members	1.34499771001	0
kuruka	1.3445578004	1
anamkaribisha	1.342854	0
kulisha	1.3426546809	1
ngazi	1.3412817441	0
ilikataa	1.3390157768	1
lenye	1.33863895177	0
nieleza	1.33820181649	0
vema	1.33683031495	0
akajenga	1.335080448	0
ulijaribu	1.334698312	1
video	1.3344405662	1
imepita	1.3340700345	1
nikupe	1.33274791309	0
wilaya	1.3322305439	1
jasho	1.3282593076	1
songea	1.3282293891	0
maofisa	1.327946129	0
haifanyi	1.327231228	1
women	1.3234356711	1
idea	1.323221964	1
authentic	1.3228087043	0
zimeisha	1.3225086779	1
imepanda	1.3222797825	1
magavana	1.3222147352	0
kijiwe	1.3187826566	0
mfalme	1.3185809241	1
wakianza	1.317015777	1
kibinafsi	1.316629971	1
nitakujulisha	1.315773891	1
imenyamaza	1.3155576704	1
inaingia	1.3152771212	1
kuzimu	1.3134173923	0
serikalini	1.3133964073	0
waambiwa	1.3123303618	0
waliokuwa	1.31050305367	1
taasisi	1.3078034857	1
mashinani	1.30642749102	1
akitaka	1.3062424731	1
kulenga	1.3062162848	1
akupe	1.3059195742	1
kupenda	1.30588655329	1
vingine	1.3055277683	1
ft	1.30544439747	0
ladies	1.3042458697	0
angekuwa	1.30381794115	1
nimekumbuka	1.3018862372	1
ukakata	1.30009622	1
yana	1.29792576299	0
alivyokuwa	1.29718143763	1
pemba	1.2968272746	0
kukonda	1.29650618119	1
kanuni	1.29618451131	0
zinapatikana	1.2957404453	1
walibakia	1.294490129	0
tujiunge	1.2941852543	1
kitunguu	1.293720782	1
march	1.29342186081	1
asesino	1.292981313	0
kufa	1.29168744032	1
nimepigiwa	1.2908099649	1
nilitumiwa	1.2908081338	1
tiyari	1.2895298697	0
unafiki	1.2893570858	0
wangekuwa	1.2892054073	1
ninyo	1.28899407109	0
own	1.28543960704	0
neema	1.284499373	1
niazi	1.2840851695	0
nikidhani	1.2829505033	1
maombolezo	1.28045864	0
chadema	1.2797581818	0
mtume	1.2783889417	0
matarajio	1.2781302805	1
tour	1.27525908997	0
jet	1.27431852769	0
met	1.2740298153	0
nijibu	1.27228170769	1
anamjali	1.271930813	0
kufua	1.27077218321	0
chumvi	1.2682013767	1
akiongea	1.267684	1
kazana	1.2675571182	0
imeingia	1.2670992381	0
zimebaki	1.2669118497	1
nimesimama	1.2631149678	0
kuonekana	1.26290839599	1
fidia	1.2625259974	1
ingeleta	1.2621754487	1
pay	1.26132225435	0
nanti	1.2607090925	0
sijakupata	1.26048559	1
kulewa	1.2592024349	0
ba	1.2590372409	0
niliwasikia	1.259021792	0
kasoma	1.2584756617	0
bangi	1.2584506675	1
hello	1.258310684	0
yasiyo	1.2581685324	1
hajapona	1.257945542	1
narudisha	1.256862334	1
tulifanya	1.25659735	1
kuwataka	1.2550404864	0
yanga	1.25484275185	0
back	1.25470323032	1
kare	1.25429027234	0
samba	1.25387313226	0
wanaelewana	1.2537131024	0
unakula	1.2529886411	1
